ID,UQNO,Q12Gender,Q13Age,Q14Population,Q15Mothaliv,Q16Mothparthh,Q17Fathaliv,Q18Fathparthh,Q19G_Parparthh,Q22Attend,Q23Eduinst,Q24AGE_GR1,Q25Miss_Day,Q26Miss_Rsn,Q27Daysabsent,Q28Everattend,Q51EXTRAWORK_W,Q51TIME,Q52ABEG_LSTW,Q52BBEG_LSTYR,Q53AFARMWRK_Y,Q53BFETCHWATER_Y,Q53CFETCHWOOD_Y,Q53DPRODHHGDS_Y,Q53ECONSTRUC_Y,Q53FCATCHFOOD_Y,Q54TIME,Q71HHTASKS,Q72TIME,Q741AFTERSCH,Q742BEFORESCH,Q743WEEKEND,Q75SCHOOL_CHORES,Q76TIME,Q77DIFF,Q78BSUBCODE,Child_Labour,Stratum
11815,967100440000033408,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,2.0,No,No,No,No,0.0,Yes,English First Additional Language,No,90105
7866,166100640000031488,Male,15,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,Yes,No,No,No,No,No,No,1.0,Yes,1.0,Yes,No,Yes,No,0.0,Yes,History,No,10110
9210,375100140000004480,Female,10,Coloured,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,5.0,No,No,No,No,Yes,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,Afrikaans First Additional Language,No,30101
7880,663101050000006528,Male,7,African/Black,Yes,No,Yes,No,No,Yes,Pre-school,,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,Yes,Yes,Yes,2.0,No,Mathematics,No,60106
7881,798115560000001152,Female,17,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,6.0,Yes,No,Yes,No,0.0,Yes,Mathematics,No,77105
7883,593100350000023424,Male,17,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,Yes,IsiZulu Home Language,No,50212
8491,593100350000023424,Female,10,African/Black,Yes,Yes,Yes,No,No,Yes,Other,6.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,1.0,No,0.0,No,No,No,No,0.0,No,IsiZulu Home Language,No,50212
9781,593100350000023424,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,Yes,0.0,No,IsiZulu Home Language,No,50212
7890,467107470000004224,Female,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Life Orientation,No,40401
7891,467103150000004416,Male,14,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,12.0,Yes,No,Yes,No,0.0,No,Technology,No,40107
7895,271108510000004416,Male,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,Yes,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,Yes,IsiXhosa Home Language,No,20204
8185,271108510000004416,Female,9,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,No,Yes,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,Yes,Life Skills,No,20204
7901,199136570040002016,Male,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,Mathematics,No,11107
7906,472100440000022784,Male,14,African/Black,No,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,10.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,Mathematics,No,40201
7909,675100380000013568,Male,17,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,Yes,No transport,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,Yes,0.0,No,Technology,No,60301
10008,675100380000013568,Female,13,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,Yes,No transport,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,7.0,Yes,12.0,Yes,No,Yes,Yes,0.0,No,Life Sciences,No,60301
7911,662105050000024960,Female,12,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,Yes,Illness,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,6.0,Yes,No,Yes,Yes,4.0,No,Life Orientation,No,60106
7914,503102800000010624,Male,10,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,4.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,3.0,No,English First Additional Language,No,50217
7915,599142290000001152,Male,14,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,Yes,Yes,Yes,3.0,No,Mathematics,No,55104
7916,369100270000001792,Male,13,Coloured,Yes,Yes,No,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,30103
8690,260104340000013312,Female,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,No,5.0,Yes,No,Yes,No,0.0,No,,No,22103
11055,260104340000013312,Male,17,African/Black,Yes,Yes,Yes,No,Yes,No,Other,,,Not_Absent,,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,,,,No,0.0,No,,No,22103
11250,260104340000013312,Female,12,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,Yes,0.0,No,English First Additional Language,No,22103
7918,760110910000010624,Male,13,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,0.0,No,English First Additional Language,No,70104
7919,478101990000027776,Male,9,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,40107
8210,478101990000027776,Female,13,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,Yes,0.0,No,Sesotho Home Language,No,40107
7920,474100720000005376,Female,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,Yes,2.0,Yes,Dramatic Arts,No,40106
10904,667101820000003968,Male,9,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,English First Additional Language,No,60201
7925,798113930010000256,Female,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,Yes,Mathematics,No,77103
7928,293102410000028672,Male,12,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,8.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,Social Sciences,No,20217
8452,293102410000028672,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,7.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,3.0,Yes,No,Yes,No,0.0,No,Mathematics,No,20217
7929,981100940000007424,Female,12,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,2.0,Yes,2.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,90105
11981,981100940000007424,Female,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Sepedi Home Language,No,90105
7930,299110500010000512,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,5 to 9 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,5.0,Yes,1.0,Yes,No,Yes,Yes,0.0,No,IsiXhosa Home Language,No,23101
7932,199158770000013792,Female,7,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,2.0,No,No,No,No,0.0,No,Mathematics,No,11103
11840,199158770000013792,Female,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,3.0,No,Natural Sciences,No,11103
7934,797147900000014848,Female,13,African/Black,No,No,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,5.0,Yes,No,Yes,No,0.0,No,Technology,No,76109
7935,960101020000013568,Female,7,African/Black,Yes,No,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Xitsonga Home Language,No,90203
7937,177100890000003296,Male,10,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,No,No,Yes,No,0.0,No,Afrikaans First Additional Language,No,10105
7941,199143730040003008,Male,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,Yes,Yes,Yes,1.0,No,Mathematics,No,11109
7944,760108910000013056,Male,9,African/Black,Yes,No,Do not know,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,20.0,Yes,6.0,Yes,No,Yes,Yes,1.0,Yes,Life Orientation,No,70108
7946,797144890000018048,Female,9,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,30.0,Yes,3.0,Yes,No,Yes,No,0.0,No,Life Skills,No,76103
7952,761101160000019840,Male,11,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,8.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,Yes,Mathematics,No,70107
10373,761101160000019840,Male,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,2.0,No,No,No,No,0.0,Yes,Mathematics,No,70107
7954,860100670000004608,Male,14,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,Yes,School vacation period,1 to 4 days,Yes,Yes,2.0,No,No,Yes,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Technology,No,80202
7955,797132850000007680,Male,12,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,No,No,0.0,No,Natural Sciences,No,76108
10247,797132850000007680,Female,8,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,3.0,No,No,No,No,0.0,No,English First Additional Language,No,76108
7957,978101460000005376,Female,7,African/Black,Yes,Yes,Yes,Yes,Yes,Yes,Primary or secondary school,5.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,7.0,No,6.0,No,No,No,Yes,1.0,No,Mathematics,No,90216
7959,271108510000009792,Male,14,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,Yes,2.0,No,No,No,Yes,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,Life Orientation,No,20204
11673,271108510000009792,Female,12,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,Yes,3.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,Social Sciences,No,20204
7961,499105500000004800,Male,8,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Numeracy,No,44101
11991,499105500000004800,Female,11,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Dramatic Arts,No,44101
7962,798119330000034816,Male,9,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,77116
7965,467107470000010496,Female,16,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,30.0,Yes,12.0,Yes,No,Yes,No,0.0,No,Business Studies,No,40401
7967,677100520000006528,Male,12,African/Black,Yes,Yes,No,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,6.0,Yes,6.0,Yes,No,Yes,No,0.0,No,Social Sciences,No,60104
8810,677100520000006528,Female,7,African/Black,Yes,Yes,No,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,60104
7970,199142050000007392,Male,7,Coloured,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,9.0,Yes,2.0,Yes,Yes,Yes,No,0.0,No,Physical Sciences,No,11113
7976,760112750000030976,Male,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,Yes,1.0,No,IsiZulu Home Language,No,70107
7977,468101110000013184,Male,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,English First Additional Language,No,40101
7978,760110910000002048,Male,17,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,3.0,Yes,3.0,Yes,No,Yes,Yes,0.0,No,Economics,No,70104
7984,566102100000024128,Male,10,African/Black,Yes,No,Do not know,No,Yes,Yes,Primary or secondary school,6.0,Yes,School vacation period,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,2.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Geography,No,50107
10897,877101300000011264,Female,10,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,No,No,No,Yes,0.0,Yes,7.0,No,No,Yes,Yes,5.0,No,Xitsonga Home Language,No,80204
7986,877108560000000512,Male,10,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Mathematics,No,80204
7989,360101270000006016,Female,14,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,3.0,Yes,No,Yes,No,0.0,No,Social Sciences,No,30201
7991,665100900000001792,Male,13,African/Black,No,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,School vacation period,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,1.0,No,No,No,No,0.0,No,Life Orientation,No,60202
7992,499100270000007680,Female,9,African/Black,Yes,Yes,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,9.0,Yes,15.0,Yes,No,Yes,Yes,1.0,No,Mathematics,No,44101
10083,199100910000018688,Female,14,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,7.0,Yes,Illness,5 to 9 days,Yes,No,0.0,No,No,No,No,No,No,No,No,16.0,Yes,8.0,Yes,No,Yes,No,0.0,Yes,Life Orientation,No,11107
7996,760100820000023296,Male,8,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,2.0,No,No,No,No,0.0,Yes,Life Skills,No,70108
7997,668102490000017792,Male,10,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,3.0,No,No,No,Yes,0.0,No,Technology,No,60205
7999,798144860000013312,Female,11,White,Yes,No,No,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,3.0,No,No,No,No,0.0,Yes,Life Skills,No,77111
8001,598102620000011904,Female,12,African/Black,No,No,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,3.0,No,No,Yes,Yes,Yes,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Mathematics,No,50217
8564,598102620000011904,Male,17,African/Black,No,No,No,No,Yes,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,No,IsiXhosa Home Language,No,50217
8002,964100540000008704,Male,13,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,1.0,Yes,2.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,90216
9187,964100540000008704,Male,10,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,No,0.0,No,Mathematics,No,90216
8005,384100020000014016,Male,13,Coloured,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,6.0,Yes,Illness,10 to 19 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,No,0.0,Yes,Life Orientation,No,30301
8007,985103920000015872,Female,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,2.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,Mathematics,No,90210
11730,985103920000015872,Female,7,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,Yes,1.0,No,No,No,Yes,Yes,No,No,No,9.0,Yes,2.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,90210
8008,866104990000016640,Male,7,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,6.0,No,No,No,No,0.0,No,Dramatic Arts,No,80109
11811,866104990000016640,Female,10,African/Black,Yes,Yes,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Natural Sciences,No,80109
8009,283101230000002208,Male,16,African/Black,Yes,No,Yes,No,Yes,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,Yes,7.0,No,No,Yes,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,Yes,IsiXhosa Home Language,No,20209
8010,383103630000010688,Male,15,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,Yes,No transport,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,Yes,Yes,No,0.0,Yes,English First Additional Language,No,30103
8012,273103440000004192,Male,7,African/Black,Yes,Yes,Yes,Yes,No,Yes,Pre-school,,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,6.0,No,3.0,No,No,No,No,0.0,No,Mathematics,No,20102
8014,276103210000022816,Male,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,Yes,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,20213
8016,987105430000011904,Female,10,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,90401
8019,566109040000006528,Female,11,Indian/Asian,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,2.0,No,No,No,No,0.0,Yes,Life Skills,No,50110
8023,797123710000013440,Male,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,1.0,Yes,No,Yes,Yes,1.0,No,Geography,No,76107
8027,273101720000002016,Male,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,English First Additional Language,No,20105
11364,273101720000002016,Female,10,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,7.0,Yes,School vacation period,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,16.0,Yes,7.0,Yes,No,Yes,Yes,1.0,No,IsiXhosa Home Language,No,20105
8529,672103380000011904,Female,13,African/Black,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,5.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,2.0,Yes,No,Yes,Yes,0.0,No,English First Additional Language,No,60204
8036,866102790000011264,Male,9,African/Black,Yes,Yes,No,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,Life Skills,No,80101
8037,164100600000019808,Female,16,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,20.0,Yes,1.0,Yes,No,Yes,No,0.0,No,Geography,No,10301
8038,662106790000017536,Female,11,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,0.0,Yes,English First Additional Language,No,60101
9680,662106790000017536,Male,15,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,No,0.0,No,No,No,Yes,6.0,No,Social Sciences,No,60101
8040,199136330000012608,Female,8,Coloured,Yes,Yes,Yes,Yes,No,Yes,Primary or secondary school,6.0,No,Not_Absent,1 to 4 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,Yes,1.0,No,Mathematics,No,11113
8043,160101020000007392,Female,14,Coloured,No,No,No,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,4.0,Yes,No,Yes,No,0.0,No,Mathematics,No,10108
9910,160101020000007392,Female,17,Coloured,No,No,No,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,10108
8048,985103680000014976,Male,10,African/Black,Yes,No,No,No,No,Yes,Primary or secondary school,7.0,No,Not_Absent,1 to 4 days,Yes,Yes,6.0,No,No,No,Yes,Yes,No,No,No,0.0,Yes,0.0,No,No,Yes,Yes,1.0,No,Sepedi Home Language,No,90214
8049,199120270000020416,Female,7,African/Black,Yes,Yes,Yes,No,No,Yes,Primary or secondary school,6.0,No,Not_Absent,0 days,Yes,No,0.0,No,No,No,No,No,No,No,No,0.0,Yes,0.0,Yes,No,Yes,No,0.0,No,English First Additional Language,No,11109
